,country,province,region_1,variety,points
423,Australia,South Australia,Barossa Valley,Shiraz-Viognier,91.85714285714286
424,Australia,South Australia,Barossa Valley,Sémillon,89.66666666666667
425,Australia,South Australia,Barossa Valley,Viognier,88.0
426,Australia,South Australia,Barossa Valley,White Blend,81.0
427,Australia,South Australia,Barossa Valley,Zinfandel,89.0
428,Australia,South Australia,Barossa-Adelaide Hills,White Blend,85.0
429,Australia,South Australia,Barossa-Langhorne Creek,Cabernet Sauvignon,89.0
430,Australia,South Australia,Clare Valley,Bordeaux-style Red Blend,90.0
431,Australia,South Australia,Clare Valley,Cabernet Sauvignon,90.54545454545455
432,Australia,South Australia,Clare Valley,Chardonnay,87.33333333333333
433,Australia,South Australia,Clare Valley,Grenache,89.0
434,Australia,South Australia,Clare Valley,Pinot Gris,84.0
435,Australia,South Australia,Clare Valley,Red Blend,87.33333333333333
436,Australia,South Australia,Clare Valley,Riesling,89.06666666666666
437,Australia,South Australia,Clare Valley,Shiraz,90.0909090909091
438,Australia,South Australia,Clare Valley,Shiraz-Cabernet Sauvignon,87.0
439,Australia,South Australia,Clare Valley,Syrah,85.0
440,Australia,South Australia,Clare Valley-Coonawarra,Cabernet Sauvignon,89.0
441,Australia,South Australia,Clare Valley-Eden Valley,Riesling,89.0
442,Australia,South Australia,Clarendon,Cabernet Sauvignon,91.66666666666667
443,Australia,South Australia,Clarendon,Grenache,90.5
444,Australia,South Australia,Clarendon,Shiraz,90.0
445,Australia,South Australia,Clarendon,Syrah,92.27272727272727
446,Australia,South Australia,Coonawarra,Bordeaux-style Red Blend,89.0
447,Australia,South Australia,Coonawarra,Cabernet Sauvignon,89.97058823529412
448,Australia,South Australia,Coonawarra,Cabernet Sauvignon-Merlot,90.0
449,Australia,South Australia,Coonawarra,Chardonnay,85.75
450,Australia,South Australia,Coonawarra,Pinot Noir,86.0
451,Australia,South Australia,Coonawarra,Sauvignon Blanc,88.0
452,Australia,South Australia,Coonawarra,Shiraz,89.125
453,Australia,South Australia,Currency Creek,Shiraz,84.0
454,Australia,South Australia,Currency Creek-McLaren Vale,Grenache,85.0
455,Australia,South Australia,Eden Valley,Cabernet Sauvignon,92.0
456,Australia,South Australia,Eden Valley,Chardonnay,86.0
457,Australia,South Australia,Eden Valley,Pinot Grigio,87.0
458,Australia,South Australia,Eden Valley,Pinot Gris,86.0
459,Australia,South Australia,Eden Valley,Pinot Noir,84.0
460,Australia,South Australia,Eden Valley,Riesling,90.0
461,Australia,South Australia,Eden Valley,Roussanne,90.0
462,Australia,South Australia,Eden Valley,Sauvignon Blanc,85.0
463,Australia,South Australia,Eden Valley,Shiraz,93.25
464,Australia,South Australia,Eden Valley,Shiraz-Viognier,86.0
465,Australia,South Australia,Eden Valley,Sémillon,88.5
466,Australia,South Australia,Eden Valley,Viognier,91.2
467,Australia,South Australia,Fleurieu Peninsula,Cabernet Sauvignon,91.0
468,Australia,South Australia,Fleurieu Peninsula,Pinot Grigio,90.0
469,Australia,South Australia,Fleurieu Peninsula,Red Blend,87.0
470,Australia,South Australia,Henty,Chardonnay,91.0
471,Australia,South Australia,Kangaroo Island,Pinot Gris,89.0
472,Australia,South Australia,Kangaroo Island,Shiraz,93.0
473,Australia,South Australia,Langhorne Creek,Cabernet Blend,90.0
474,Australia,South Australia,Langhorne Creek,Cabernet Sauvignon,88.28571428571429
475,Australia,South Australia,Langhorne Creek,Cabernet Sauvignon-Shiraz,86.0
476,Australia,South Australia,Langhorne Creek,Grenache,85.0
477,Australia,South Australia,Langhorne Creek,Red Blend,89.14285714285714
478,Australia,South Australia,Langhorne Creek,Savagnin,87.5
479,Australia,South Australia,Langhorne Creek,Shiraz,89.875
480,Australia,South Australia,Langhorne Creek,Shiraz-Cabernet Sauvignon,88.75
481,Australia,South Australia,Langhorne Creek,Shiraz-Malbec,88.0
482,Australia,South Australia,Langhorne Creek,Verdelho,87.33333333333333
483,Australia,South Australia,Langhorne Creek,Viognier,85.0
484,Australia,South Australia,Langhorne Creek,White Blend,81.0
485,Australia,South Australia,Langhorne Creek-Limestone Coast,White Blend,87.0
486,Australia,South Australia,Lenswood,Bordeaux-style Red Blend,91.0
487,Australia,South Australia,Lenswood,Pinot Noir,87.5
488,Australia,South Australia,Limestone Coast,Cabernet Merlot,88.0
489,Australia,South Australia,Limestone Coast,Cabernet Sauvignon,89.25
490,Australia,South Australia,Limestone Coast,Chardonnay,86.2
491,Australia,South Australia,Limestone Coast,Shiraz,88.33333333333333
492,Australia,South Australia,Limestone Coast,Shiraz-Cabernet Sauvignon,87.0
493,Australia,South Australia,Limestone Coast,White Blend,87.0
494,Australia,South Australia,McLaren Vale,Bordeaux-style Red Blend,90.0
495,Australia,South Australia,McLaren Vale,Cabernet Sauvignon,89.63157894736842
496,Australia,South Australia,McLaren Vale,Cabernet Sauvignon-Merlot-Shiraz,91.0
497,Australia,South Australia,McLaren Vale,Cabernet-Shiraz,96.0
498,Australia,South Australia,McLaren Vale,Chardonnay,85.17647058823529
499,Australia,South Australia,McLaren Vale,Chenin Blanc,87.0
500,Australia,South Australia,McLaren Vale,G-S-M,88.9
501,Australia,South Australia,McLaren Vale,Grenache,89.175
502,Australia,South Australia,McLaren Vale,Grenache-Shiraz,89.0
503,Australia,South Australia,McLaren Vale,Malbec,87.0
504,Australia,South Australia,McLaren Vale,Mataro,89.0
505,Australia,South Australia,McLaren Vale,Merlot,85.66666666666667
506,Australia,South Australia,McLaren Vale,Mourvèdre,89.0
507,Australia,South Australia,McLaren Vale,Mourvèdre-Syrah,92.0
508,Australia,South Australia,McLaren Vale,Petit Verdot,88.0
509,Australia,South Australia,McLaren Vale,Petite Sirah,86.0
510,Australia,South Australia,McLaren Vale,Red Blend,87.57142857142857
511,Australia,South Australia,McLaren Vale,Rhône-style Red Blend,91.0
512,Australia,South Australia,McLaren Vale,Rhône-style White Blend,87.0
513,Australia,South Australia,McLaren Vale,Riesling,89.6
514,Australia,South Australia,McLaren Vale,Rosé,87.4
515,Australia,South Australia,McLaren Vale,Roussanne,86.0
516,Australia,South Australia,McLaren Vale,Sangiovese,87.0
517,Australia,South Australia,McLaren Vale,Shiraz,90.06748466257669
518,Australia,South Australia,McLaren Vale,Shiraz-Cabernet,87.0
519,Australia,South Australia,McLaren Vale,Shiraz-Grenache,89.83333333333333
520,Australia,South Australia,McLaren Vale,Shiraz-Roussanne,90.0
521,Australia,South Australia,McLaren Vale,Shiraz-Viognier,88.625
522,Australia,South Australia,McLaren Vale,Sparkling Blend,83.0
523,Australia,South Australia,McLaren Vale,Tempranillo,89.0
524,Australia,South Australia,McLaren Vale,Verdelho,89.0
525,Australia,South Australia,McLaren Vale,Vermentino,87.0
526,Australia,South Australia,McLaren Vale,Viognier,87.0
527,Australia,South Australia,McLaren Vale,Viognier-Marsanne,89.0
528,Australia,South Australia,McLaren Vale,White Blend,88.0
529,Australia,South Australia,McLaren Vale,Zinfandel,87.0
530,Australia,South Australia,McLaren Vale-Adelaide Hills,Bordeaux-style Red Blend,86.0
531,Australia,South Australia,McLaren Vale-Adelaide Hills,Chardonnay,89.5
532,Australia,South Australia,McLaren Vale-Adelaide Hills,Riesling,92.0
533,Australia,South Australia,McLaren Vale-Adelaide Hills,Viognier,86.0
534,Australia,South Australia,McLaren Vale-Langhorne Creek,Shiraz,87.0
535,Australia,South Australia,McLaren Vale-Padthaway,Shiraz,91.0
536,Australia,South Australia,Padthaway,Cabernet Sauvignon,88.66666666666667
537,Australia,South Australia,Padthaway,Chardonnay,86.33333333333333
538,Australia,South Australia,Padthaway,Shiraz,89.78571428571429
539,Australia,South Australia,Padthaway,Shiraz-Cabernet,86.0
540,Australia,South Australia,Padthaway,Shiraz-Cabernet Sauvignon,91.66666666666667
541,Australia,South Australia,Padthaway,Sparkling Blend,85.0
542,Australia,South Australia,Piccadilly Valley,Chardonnay,89.8
543,Australia,South Australia,Riverland,Chardonnay,85.0
544,Australia,South Australia,South Australia,Cabernet Sauvignon,88.32
545,Australia,South Australia,South Australia,Cabernet Sauvignon-Shiraz,91.5
546,Australia,South Australia,South Australia,Chardonnay,86.23529411764706
547,Australia,South Australia,South Australia,G-S-M,88.0
548,Australia,South Australia,South Australia,Grenache,90.0
549,Australia,South Australia,South Australia,Grenache-Shiraz,85.0
550,Australia,South Australia,South Australia,Merlot,84.0
551,Australia,South Australia,South Australia,Montepulciano,91.0
552,Australia,South Australia,South Australia,Pinot Grigio,86.0
553,Australia,South Australia,South Australia,Pinot Noir,84.5
554,Australia,South Australia,South Australia,Red Blend,87.125
555,Australia,South Australia,South Australia,Rhône-style Red Blend,86.0
556,Australia,South Australia,South Australia,Riesling,86.0
557,Australia,South Australia,South Australia,Rosé,86.6
558,Australia,South Australia,South Australia,Sangiovese,85.5
559,Australia,South Australia,South Australia,Sauvignon Blanc,87.0
560,Australia,South Australia,South Australia,Shiraz,88.15217391304348
561,Australia,South Australia,South Australia,Shiraz-Cabernet Sauvignon,87.16666666666667
562,Australia,South Australia,South Australia,Shiraz-Grenache,86.0
563,Australia,South Australia,South Australia,Shiraz-Mourvèdre,89.0
564,Australia,South Australia,South Australia,Shiraz-Viognier,86.66666666666667
565,Australia,South Australia,South Australia,Sparkling Blend,84.0
566,Australia,South Australia,South Australia,Tempranillo,92.0
567,Australia,South Australia,South Australia,Vermentino,85.0
568,Australia,South Australia,South Australia,Viognier,88.11111111111111
569,Australia,South Australia,South Australia,White Blend,88.33333333333333
570,Australia,South Australia,Southern Fleurieu,Chardonnay,82.0
571,Australia,South Australia,Southern Fleurieu,G-S-M,93.0
572,Australia,South Australia,Southern Flinders Ranges,Shiraz-Cabernet Sauvignon,87.0
573,Australia,South Australia,Wrattonbully,Cabernet Sauvignon,93.0
574,Australia,South Australia,Wrattonbully,Merlot,89.5
575,Australia,South Australia,Wrattonbully,Shiraz,93.0
576,Australia,South Australia,Wrattonbully,Viognier,89.5
577,Australia,Tasmania,Tasmania,Champagne Blend,90.0
578,Australia,Tasmania,Tasmania,Chardonnay,92.0
579,Australia,Tasmania,Tasmania,Pinot Gris,88.0
580,Australia,Tasmania,Tasmania,Pinot Noir,88.5
581,Australia,Tasmania,Tasmania,Riesling,86.0
582,Australia,Tasmania,Tasmania,Sauvignon Blanc,87.0
583,Australia,Tasmania,Tasmania,Sparkling Blend,89.9090909090909
584,Australia,Victoria,Alpine Valleys,Riesling,87.5
585,Australia,Victoria,Beechworth,Pinot Noir,89.0
586,Australia,Victoria,Bendigo,Cabernet Sauvignon,90.5
587,Australia,Victoria,Bendigo,Red Blend,87.5
588,Australia,Victoria,Bendigo,Rosé,89.0
589,Australia,Victoria,Bendigo,Sangiovese,90.0
590,Australia,Victoria,Bendigo,Shiraz,90.4
591,Australia,Victoria,Bendigo,Shiraz-Cabernet Sauvignon,86.0
592,Australia,Victoria,Bendigo,White Blend,83.0
593,Australia,Victoria,Central Victoria,Cabernet Sauvignon-Shiraz,90.0
594,Australia,Victoria,Central Victoria,Chardonnay,85.0
595,Australia,Victoria,Central Victoria,Pinot Noir,91.0
596,Australia,Victoria,Central Victoria,Sauvignon Blanc,87.0
597,Australia,Victoria,Central Victoria,Shiraz,88.5
598,Australia,Victoria,Geelong,Pinot Noir,85.0
599,Australia,Victoria,Gippsland,Shiraz,88.0
600,Australia,Victoria,Goulburn Valley,Marsanne-Roussanne,87.0
601,Australia,Victoria,Grampians,Sangiovese,92.0
602,Australia,Victoria,Grampians,Shiraz,89.0
603,Australia,Victoria,Heathcote,Cabernet Merlot,88.0
604,Australia,Victoria,Heathcote,Cabernet Sauvignon,87.0
605,Australia,Victoria,Heathcote,Grenache,87.0
606,Australia,Victoria,Heathcote,Red Blend,88.66666666666667
607,Australia,Victoria,Heathcote,Riesling,93.0
608,Australia,Victoria,Heathcote,Shiraz,90.54545454545455
609,Australia,Victoria,Heathcote,Shiraz-Malbec,92.0
610,Australia,Victoria,King Valley,Chardonnay,87.5
611,Australia,Victoria,King Valley,Pinot Noir,88.0
612,Australia,Victoria,King Valley,Tempranillo,88.0
613,Australia,Victoria,Mornington Peninsula,Chardonnay,88.77777777777777
614,Australia,Victoria,Mornington Peninsula,Pinot Noir,89.5
615,Australia,Victoria,Murray-Darling,Red Blend,84.0
616,Australia,Victoria,Nagambie Lakes,Cabernet Sauvignon,87.33333333333333
617,Australia,Victoria,Nagambie Lakes,Marsanne,89.0
618,Australia,Victoria,Nagambie Lakes,Shiraz,88.66666666666667
619,Australia,Victoria,Nagambie Lakes,Viognier,89.5
620,Australia,Victoria,Pyrenees,Cabernet Sauvignon,89.0
621,Australia,Victoria,Pyrenees,Cabernet Sauvignon-Shiraz,81.0
622,Australia,Victoria,Pyrenees,Red Blend,88.0
623,Australia,Victoria,Pyrenees,Shiraz,90.375
624,Australia,Victoria,Pyrenees,Viognier,82.0
625,Australia,Victoria,Rutherglen,Durif,86.0
626,Australia,Victoria,Rutherglen,Muscadelle,94.0
627,Australia,Victoria,Rutherglen,Muscat,92.75
628,Australia,Victoria,Rutherglen,Petite Sirah,88.0
629,Australia,Victoria,Rutherglen,Shiraz,84.66666666666667
630,Australia,Victoria,Rutherglen,Tokay,90.71428571428571
631,Australia,Victoria,Strathbogie Ranges,Pinot Noir,84.5
632,Australia,Victoria,Strathbogie Ranges,Shiraz,90.0
633,Australia,Victoria,Swan Hill,Moscato,89.0
634,Australia,Victoria,Victoria,Chardonnay,89.71428571428571
635,Australia,Victoria,Victoria,Moscato,85.8
636,Australia,Victoria,Victoria,Pinot Grigio,87.8
637,Australia,Victoria,Victoria,Pinot Gris,88.4
638,Australia,Victoria,Victoria,Pinot Noir,86.875
639,Australia,Victoria,Victoria,Red Blend,86.0
640,Australia,Victoria,Victoria,Rhône-style White Blend,90.0
641,Australia,Victoria,Victoria,Riesling,88.75
642,Australia,Victoria,Victoria,Rosé,88.0
643,Australia,Victoria,Victoria,Roussanne,91.5
644,Australia,Victoria,Victoria,Sauvignon Blanc,85.5
645,Australia,Victoria,Victoria,Shiraz,89.0
646,Australia,Victoria,Victoria,Shiraz-Viognier,91.0
647,Australia,Victoria,Victoria,Sparkling Blend,87.0
648,Australia,Victoria,Victoria,White Blend,90.0
649,Australia,Victoria,Yarra Valley,Bordeaux-style Red Blend,88.375
650,Australia,Victoria,Yarra Valley,Cabernet Blend,92.0
651,Australia,Victoria,Yarra Valley,Cabernet Sauvignon,88.0
652,Australia,Victoria,Yarra Valley,Cabernet Sauvignon-Merlot,87.0
653,Australia,Victoria,Yarra Valley,Cabernet Sauvignon-Sangiovese,88.0
654,Australia,Victoria,Yarra Valley,Chardonnay,88.51724137931035
655,Australia,Victoria,Yarra Valley,Marsanne,91.0
656,Australia,Victoria,Yarra Valley,Marsanne-Roussanne,89.0
657,Australia,Victoria,Yarra Valley,Merlot,89.0
658,Australia,Victoria,Yarra Valley,Pinot Gris,85.0
659,Australia,Victoria,Yarra Valley,Pinot Noir,87.53488372093024
660,Australia,Victoria,Yarra Valley,Red Blend,90.5
661,Australia,Victoria,Yarra Valley,Sauvignon,88.0
662,Australia,Victoria,Yarra Valley,Sauvignon Blanc,85.0
663,Australia,Victoria,Yarra Valley,Shiraz,90.71428571428571
664,Australia,Victoria,Yarra Valley,Shiraz-Viognier,89.83333333333333
665,Australia,Victoria,Yarra Valley,Syrah,92.5
666,Australia,Victoria,Yarra Valley,Viognier,89.5
667,Australia,Western Australia,Frankland River,Bordeaux-style Red Blend,91.0
668,Australia,Western Australia,Frankland River,Chardonnay,89.0
669,Australia,Western Australia,Frankland River,Riesling,90.36363636363636
670,Australia,Western Australia,Frankland River,Sauvignon Blanc,87.0
671,Australia,Western Australia,Frankland River,Shiraz,92.0
672,Australia,Western Australia,Frankland River,Shiraz-Viognier,88.33333333333333
673,Australia,Western Australia,Geographe,Shiraz,90.0
674,Australia,Western Australia,Great Southern,Cabernet Sauvignon,90.66666666666667
675,Australia,Western Australia,Great Southern,Chardonnay,90.0
676,Australia,Western Australia,Great Southern,Pinot Noir,87.0
677,Australia,Western Australia,Great Southern,Riesling,89.5
678,Australia,Western Australia,Great Southern,Sauvignon Blanc,90.0
679,Australia,Western Australia,Great Southern,Shiraz,91.0
680,Australia,Western Australia,Great Southern,Shiraz-Viognier,86.0
681,Australia,Western Australia,Margaret River,Bordeaux-style Red Blend,89.9090909090909
682,Australia,Western Australia,Margaret River,Cabernet Merlot,87.0
683,Australia,Western Australia,Margaret River,Cabernet Sauvignon,90.26315789473684
684,Australia,Western Australia,Margaret River,Cabernet Sauvignon-Merlot,88.42857142857143
685,Australia,Western Australia,Margaret River,Chardonnay,90.37735849056604
686,Australia,Western Australia,Margaret River,Malbec,91.0
687,Australia,Western Australia,Margaret River,Red Blend,90.5
688,Australia,Western Australia,Margaret River,Riesling,88.5
689,Australia,Western Australia,Margaret River,Rosé,85.66666666666667
690,Australia,Western Australia,Margaret River,Sauvignon Blanc,85.0
691,Australia,Western Australia,Margaret River,Sauvignon Blanc-Semillon,87.89473684210526
692,Australia,Western Australia,Margaret River,Semillon-Sauvignon Blanc,85.5
693,Australia,Western Australia,Margaret River,Shiraz,88.375
694,Australia,Western Australia,Margaret River,Shiraz-Cabernet Sauvignon,89.0
695,Australia,Western Australia,Mount Barker,Cabernet Sauvignon,89.0
696,Australia,Western Australia,Mount Barker,Riesling,90.0
697,Australia,Western Australia,Mount Barker,Shiraz,89.66666666666667
698,Australia,Western Australia,Mount Barker & Margaret River,Cabernet Sauvignon,90.0
699,Australia,Western Australia,Pemberton,Bordeaux-style Red Blend,82.0
700,Australia,Western Australia,Pemberton,Chardonnay,91.0
701,Australia,Western Australia,Pemberton,Pinot Noir,85.4
702,Australia,Western Australia,Pemberton,Sauvignon Blanc,89.0
703,Australia,Western Australia,Pemberton,Shiraz,86.0
704,Australia,Western Australia,Pemberton,Viognier,86.0
705,Australia,Western Australia,Western Australia,Cabernet Blend,84.0
706,Australia,Western Australia,Western Australia,Cabernet Sauvignon,88.71428571428571
707,Australia,Western Australia,Western Australia,Chardonnay,87.05
708,Australia,Western Australia,Western Australia,Merlot,86.0
709,Australia,Western Australia,Western Australia,Pinot Noir,86.0
710,Australia,Western Australia,Western Australia,Red Blend,87.0
711,Australia,Western Australia,Western Australia,Riesling,86.625
712,Australia,Western Australia,Western Australia,Sauvignon Blanc-Semillon,86.33333333333333
713,Australia,Western Australia,Western Australia,Semillon-Sauvignon Blanc,85.0
714,Australia,Western Australia,Western Australia,Shiraz,89.45454545454545
715,Australia,Western Australia,Western Australia,Shiraz-Cabernet Sauvignon,88.0
716,Australia,Western Australia,Western Australia,Shiraz-Viognier,88.0
717,Australia,Western Australia,Western Australia,Sparkling Blend,88.0
718,Canada,British Columbia,British Columbia,Red Blend,88.0
719,Canada,British Columbia,British Columbia,Sauvignon Blanc,88.0
720,Canada,British Columbia,Okanagan Valley,Bordeaux-style Red Blend,90.46666666666667
721,Canada,British Columbia,Okanagan Valley,Cabernet Franc,88.9375
722,Canada,British Columbia,Okanagan Valley,Cabernet Sauvignon,91.5
723,Canada,British Columbia,Okanagan Valley,Cabernet Sauvignon-Syrah,88.0
724,Canada,British Columbia,Okanagan Valley,Carmenère,90.0
725,Canada,British Columbia,Okanagan Valley,Chardonnay,89.125
726,Canada,British Columbia,Okanagan Valley,Chasselas,90.0
