,country,variety,harvest,rating_cat,price,points,wineries,reviews
11463,US,Petite Sirah,2010,3,41.38709677419355,91.3225806451613,25,31
11464,US,Petite Sirah,2010,4,45.0,94.0,1,1
11465,US,Petite Sirah,2011,0,15.833333333333334,81.33333333333333,6,6
11466,US,Petite Sirah,2011,1,22.875,85.125,16,16
11467,US,Petite Sirah,2011,2,29.84,88.08,22,25
11468,US,Petite Sirah,2011,3,39.27272727272727,91.13636363636364,19,22
11469,US,Petite Sirah,2012,0,28.75,81.5,4,4
11470,US,Petite Sirah,2012,1,28.904761904761905,85.0,20,21
11471,US,Petite Sirah,2012,2,31.37037037037037,88.0,21,27
11472,US,Petite Sirah,2012,3,37.2093023255814,91.24444444444444,37,45
11473,US,Petite Sirah,2012,4,27.5,94.0,2,2
11474,US,Petite Sirah,2013,1,26.666666666666668,85.44444444444444,7,9
11475,US,Petite Sirah,2013,2,29.791666666666668,88.02083333333333,38,48
11476,US,Petite Sirah,2013,3,36.14772727272727,91.0909090909091,72,88
11477,US,Petite Sirah,2014,1,22.666666666666668,85.66666666666667,3,3
11478,US,Petite Sirah,2014,2,29.714285714285715,88.47619047619048,20,21
11479,US,Petite Sirah,2014,3,34.17857142857143,91.78571428571429,22,28
11480,US,Petite Sirah,2014,4,46.0,94.25,4,4
11481,US,Petite Sirah,2015,1,36.0,86.0,1,1
11482,US,Petite Sirah,2015,2,22.25,87.75,3,4
11483,US,Petite Sirah,2015,3,24.714285714285715,90.71428571428571,6,7
11484,US,Petite Sirah,2015,4,50.0,95.0,1,1
11485,US,Petite Verdot,2006,1,26.0,84.0,2,2
11486,US,Petite Verdot,2006,2,40.0,88.0,1,1
11487,US,Petite Verdot,2007,1,46.0,85.0,2,3
11488,US,Petite Verdot,2007,2,38.0,88.0,2,2
11489,US,Petite Verdot,2007,3,58.5,91.0,2,2
11490,US,Petite Verdot,2008,3,31.0,90.66666666666667,3,3
11491,US,Petite Verdot,2008,4,145.0,94.0,1,2
11492,US,Petite Verdot,2009,1,32.0,85.0,1,1
11493,US,Petite Verdot,2009,3,46.0,91.66666666666667,3,3
11494,US,Petite Verdot,2010,2,30.0,89.0,1,1
11495,US,Petite Verdot,2012,2,39.0,88.5,2,2
11496,US,Petite Verdot,2013,2,32.0,89.0,1,2
11497,US,Petite Verdot,2015,2,31.0,88.0,1,1
11498,US,Picpoul,2015,3,33.333333333333336,91.0,3,3
11499,US,Pinot Auxerrois,2008,2,22.0,89.0,1,1
11500,US,Pinot Blanc,2006,1,16.0,84.33333333333333,3,3
11501,US,Pinot Blanc,2006,2,17.25,87.25,4,4
11502,US,Pinot Blanc,2006,3,19.333333333333332,90.0,3,3
11503,US,Pinot Blanc,2007,1,22.0,84.0,1,1
11504,US,Pinot Blanc,2007,2,15.333333333333334,87.33333333333333,3,3
11505,US,Pinot Blanc,2007,3,16.0,91.0,1,1
11506,US,Pinot Blanc,2008,1,18.0,84.33333333333333,3,3
11507,US,Pinot Blanc,2008,2,20.666666666666668,88.33333333333333,2,3
11508,US,Pinot Blanc,2008,3,21.5,90.0,2,2
11509,US,Pinot Blanc,2009,1,16.0,85.0,1,1
11510,US,Pinot Blanc,2009,2,14.666666666666666,87.0,3,3
11511,US,Pinot Blanc,2009,3,26.0,90.0,1,1
11512,US,Pinot Blanc,2010,1,19.142857142857142,85.0,6,7
11513,US,Pinot Blanc,2010,2,25.2,87.2,4,5
11514,US,Pinot Blanc,2010,3,21.8,90.4,5,5
11515,US,Pinot Blanc,2011,0,20.0,82.0,1,1
11516,US,Pinot Blanc,2011,1,20.6,84.4,4,5
11517,US,Pinot Blanc,2011,2,20.333333333333332,87.75,8,12
11518,US,Pinot Blanc,2011,3,20.857142857142858,91.125,7,8
11519,US,Pinot Blanc,2012,0,28.0,82.0,1,1
11520,US,Pinot Blanc,2012,1,18.833333333333332,85.0,5,6
11521,US,Pinot Blanc,2012,2,25.25,88.125,6,8
11522,US,Pinot Blanc,2012,3,22.375,91.25,8,8
11523,US,Pinot Blanc,2013,1,18.8,84.8,4,5
11524,US,Pinot Blanc,2013,2,20.166666666666668,87.66666666666667,5,6
11525,US,Pinot Blanc,2013,3,23.6,90.5,10,10
11526,US,Pinot Blanc,2014,1,18.833333333333332,85.5,5,6
11527,US,Pinot Blanc,2014,2,21.928571428571427,88.0,13,14
11528,US,Pinot Blanc,2014,3,22.6,91.2,9,10
11529,US,Pinot Blanc,2015,1,20.333333333333332,85.66666666666667,6,6
11530,US,Pinot Blanc,2015,2,22.181818181818183,87.9090909090909,7,11
11531,US,Pinot Blanc,2015,3,23.0,91.08333333333333,10,12
11532,US,Pinot Blanc-Chardonnay,2009,1,21.0,86.0,1,1
11533,US,Pinot Blanc-Viognier,2015,2,19.0,87.0,1,1
11534,US,Pinot Grigio,2006,0,10.0,82.0,2,2
11535,US,Pinot Grigio,2006,1,13.222222222222221,84.88888888888889,9,9
11536,US,Pinot Grigio,2006,2,16.375,87.25,8,8
11537,US,Pinot Grigio,2006,3,25.5,90.0,2,2
11538,US,Pinot Grigio,2007,0,9.5,81.5,2,2
11539,US,Pinot Grigio,2007,1,14.166666666666666,84.75,11,12
11540,US,Pinot Grigio,2007,2,17.142857142857142,87.57142857142857,7,7
11541,US,Pinot Grigio,2007,3,33.5,90.0,2,2
11542,US,Pinot Grigio,2008,0,16.0,81.0,1,1
11543,US,Pinot Grigio,2008,1,16.125,84.875,8,8
11544,US,Pinot Grigio,2008,2,16.5,87.5,4,4
11545,US,Pinot Grigio,2009,0,16.666666666666668,81.66666666666667,3,3
11546,US,Pinot Grigio,2009,1,13.5,84.4375,16,16
11547,US,Pinot Grigio,2009,2,15.0,87.5,7,8
11548,US,Pinot Grigio,2010,0,12.666666666666666,81.33333333333333,3,3
11549,US,Pinot Grigio,2010,1,12.947368421052632,84.3157894736842,18,19
11550,US,Pinot Grigio,2010,2,17.714285714285715,87.28571428571429,6,7
11551,US,Pinot Grigio,2010,3,19.0,90.0,1,1
11552,US,Pinot Grigio,2011,0,13.5,81.5,4,4
11553,US,Pinot Grigio,2011,1,13.923076923076923,85.0,24,27
11554,US,Pinot Grigio,2011,2,17.09090909090909,87.81818181818181,9,11
11555,US,Pinot Grigio,2011,3,16.5,90.5,2,2
11556,US,Pinot Grigio,2012,0,12.666666666666666,81.66666666666667,3,3
11557,US,Pinot Grigio,2012,1,13.083333333333334,85.04166666666667,21,24
11558,US,Pinot Grigio,2012,2,17.555555555555557,87.66666666666667,7,9
11559,US,Pinot Grigio,2012,3,19.333333333333332,90.66666666666667,3,3
11560,US,Pinot Grigio,2013,0,12.0,82.0,2,2
11561,US,Pinot Grigio,2013,1,13.695652173913043,84.95652173913044,22,23
11562,US,Pinot Grigio,2013,2,14.833333333333334,87.66666666666667,11,12
11563,US,Pinot Grigio,2013,3,16.5,90.25,3,4
11564,US,Pinot Grigio,2014,0,26.5,81.5,2,2
11565,US,Pinot Grigio,2014,1,14.0,85.33333333333333,18,21
11566,US,Pinot Grigio,2014,2,14.944444444444445,87.38888888888889,17,18
11567,US,Pinot Grigio,2014,3,19.75,90.5,3,4
11568,US,Pinot Grigio,2015,1,15.615384615384615,85.53846153846153,12,13
11569,US,Pinot Grigio,2015,2,15.421052631578947,87.57894736842105,18,19
11570,US,Pinot Grigio,2015,3,29.5,90.75,2,4
11571,US,Pinot Grigio-Sauvignon Blanc,2014,2,35.0,87.0,1,1
11572,US,Pinot Gris,2005,2,16.0,87.5,2,2
11573,US,Pinot Gris,2006,0,14.5,81.5,2,2
11574,US,Pinot Gris,2006,1,17.0,85.28571428571429,7,7
11575,US,Pinot Gris,2006,2,18.157894736842106,88.0,17,19
11576,US,Pinot Gris,2006,3,17.11111111111111,90.11111111111111,6,9
11577,US,Pinot Gris,2007,1,15.285714285714286,85.13333333333334,15,15
11578,US,Pinot Gris,2007,2,19.157894736842106,87.63157894736842,17,19
11579,US,Pinot Gris,2007,3,18.166666666666668,90.33333333333333,6,6
11580,US,Pinot Gris,2008,0,12.0,82.0,1,1
11581,US,Pinot Gris,2008,1,15.615384615384615,84.53846153846153,12,13
11582,US,Pinot Gris,2008,2,18.357142857142858,87.92857142857143,13,14
11583,US,Pinot Gris,2008,3,19.5,90.25,8,8
11584,US,Pinot Gris,2009,1,15.714285714285714,85.42857142857143,7,7
11585,US,Pinot Gris,2009,2,17.291666666666668,87.83333333333333,24,24
11586,US,Pinot Gris,2009,3,17.545454545454547,90.72727272727273,11,11
11587,US,Pinot Gris,2010,1,18.636363636363637,85.26086956521739,22,23
11588,US,Pinot Gris,2010,2,17.863636363636363,87.63636363636364,17,22
11589,US,Pinot Gris,2010,3,19.928571428571427,90.78571428571429,12,14
11590,US,Pinot Gris,2010,4,42.0,94.0,1,1
11591,US,Pinot Gris,2011,1,17.17391304347826,85.21739130434783,22,23
11592,US,Pinot Gris,2011,2,16.583333333333332,87.69444444444444,31,36
11593,US,Pinot Gris,2011,3,18.142857142857142,91.14285714285714,14,14
11594,US,Pinot Gris,2012,0,10.0,82.0,1,1
11595,US,Pinot Gris,2012,1,16.035714285714285,85.35714285714286,26,28
11596,US,Pinot Gris,2012,2,16.972972972972972,88.0,34,37
11597,US,Pinot Gris,2012,3,23.24,91.0,22,25
11598,US,Pinot Gris,2012,4,31.5,94.0,2,2
11599,US,Pinot Gris,2013,1,17.03125,85.25,26,32
11600,US,Pinot Gris,2013,2,16.833333333333332,88.04166666666667,43,48
11601,US,Pinot Gris,2013,3,23.29268292682927,90.90243902439025,34,41
11602,US,Pinot Gris,2014,0,20.0,82.0,1,1
11603,US,Pinot Gris,2014,1,16.89189189189189,84.89189189189189,33,37
11604,US,Pinot Gris,2014,2,18.919354838709676,87.93548387096774,51,62
11605,US,Pinot Gris,2014,3,21.88679245283019,90.77358490566037,36,53
11606,US,Pinot Gris,2014,4,41.0,94.0,1,1
11607,US,Pinot Gris,2015,1,14.764705882352942,85.6470588235294,15,17
11608,US,Pinot Gris,2015,2,17.41509433962264,87.81818181818181,45,55
11609,US,Pinot Gris,2015,3,23.208333333333332,90.85416666666667,35,48
11610,US,Pinot Gris-Gewürztraminer,2012,3,20.0,90.0,1,1
11611,US,Pinot Meunier,2005,1,35.0,84.0,1,1
11612,US,Pinot Meunier,2006,2,60.0,87.0,1,1
11613,US,Pinot Meunier,2007,1,27.0,84.0,1,1
11614,US,Pinot Meunier,2009,2,26.0,88.0,1,1
11615,US,Pinot Meunier,2009,3,44.0,91.0,2,2
11616,US,Pinot Meunier,2010,2,20.0,87.0,1,1
11617,US,Pinot Meunier,2010,3,24.0,90.0,1,2
11618,US,Pinot Meunier,2011,0,17.0,82.0,1,1
11619,US,Pinot Meunier,2011,2,27.0,88.0,2,2
11620,US,Pinot Meunier,2011,3,37.0,93.0,1,1
11621,US,Pinot Meunier,2012,2,29.0,88.0,2,2
11622,US,Pinot Meunier,2012,3,40.0,91.0,1,1
11623,US,Pinot Meunier,2013,2,40.0,88.0,1,1
11624,US,Pinot Meunier,2013,3,25.0,90.5,2,2
11625,US,Pinot Meunier,2014,2,38.0,88.33333333333333,2,3
11626,US,Pinot Meunier,2015,2,30.0,87.5,3,4
11627,US,Pinot Nero,2009,1,59.0,86.0,1,1
11628,US,Pinot Noir,2004,1,45.5,85.25,3,4
11629,US,Pinot Noir,2004,2,57.38461538461539,87.61538461538461,8,13
11630,US,Pinot Noir,2004,3,68.33333333333333,90.33333333333333,3,3
11631,US,Pinot Noir,2004,4,82.5,94.0,2,2
11632,US,Pinot Noir,2005,0,26.6,81.6,5,5
11633,US,Pinot Noir,2005,1,38.82051282051282,85.05128205128206,34,39
11634,US,Pinot Noir,2005,2,38.69736842105263,87.80263157894737,58,76
11635,US,Pinot Noir,2005,3,49.983050847457626,91.10169491525424,39,59
11636,US,Pinot Noir,2005,4,68.61538461538461,95.07692307692308,11,13
11637,US,Pinot Noir,2006,0,20.6,81.4,9,10
11638,US,Pinot Noir,2006,1,32.766666666666666,85.05555555555556,78,90
11639,US,Pinot Noir,2006,2,39.61635220125786,87.79874213836477,117,159
11640,US,Pinot Noir,2006,3,49.34265734265734,91.39160839160839,96,143
11641,US,Pinot Noir,2006,4,61.714285714285715,94.25,26,28
11642,US,Pinot Noir,2007,0,24.333333333333332,81.5,6,6
11643,US,Pinot Noir,2007,1,34.09183673469388,84.9795918367347,82,98
11644,US,Pinot Noir,2007,2,38.48598130841121,87.79439252336448,82,107
11645,US,Pinot Noir,2007,3,47.46268656716418,91.47014925373135,86,134
11646,US,Pinot Noir,2007,4,57.870370370370374,94.70370370370371,39,54
11647,US,Pinot Noir,2007,5,100.0,98.0,1,1
11648,US,Pinot Noir,2008,0,28.9,81.8,10,10
11649,US,Pinot Noir,2008,1,30.9375,85.13274336283186,87,113
11650,US,Pinot Noir,2008,2,40.30487804878049,87.81437125748504,124,167
11651,US,Pinot Noir,2008,3,50.11180124223603,91.31055900621118,106,161
11652,US,Pinot Noir,2008,4,57.357142857142854,94.53571428571429,25,28
11653,US,Pinot Noir,2009,0,30.2,81.46666666666667,15,15
11654,US,Pinot Noir,2009,1,30.524475524475523,85.0909090909091,122,143
11655,US,Pinot Noir,2009,2,40.12605042016807,87.77310924369748,168,238
11656,US,Pinot Noir,2009,3,49.42435424354244,91.40959409594096,162,271
11657,US,Pinot Noir,2009,4,58.81132075471698,94.66037735849056,36,53
11658,US,Pinot Noir,2009,5,94.0,99.0,1,1
11659,US,Pinot Noir,2010,0,25.515151515151516,81.84848484848484,31,33
11660,US,Pinot Noir,2010,1,31.256281407035175,85.05527638190955,156,199
11661,US,Pinot Noir,2010,2,40.118143459915615,87.84810126582279,170,237
11662,US,Pinot Noir,2010,3,52.513513513513516,91.37710437710437,168,297
11663,US,Pinot Noir,2010,4,62.04347826086956,94.61428571428571,47,70
11664,US,Pinot Noir,2010,5,84.5,98.5,1,2
11665,US,Pinot Noir,2011,0,23.75862068965517,81.72413793103448,26,29
11666,US,Pinot Noir,2011,1,30.08641975308642,85.08024691358025,136,162
11667,US,Pinot Noir,2011,2,42.64940239043825,87.99601593625498,177,251
11668,US,Pinot Noir,2011,3,52.48299319727891,91.37837837837837,175,296
11669,US,Pinot Noir,2011,4,63.659574468085104,94.46808510638297,32,47
11670,US,Pinot Noir,2012,0,21.133333333333333,81.86666666666666,14,15
11671,US,Pinot Noir,2012,1,29.482926829268294,85.10243902439025,168,205
11672,US,Pinot Noir,2012,2,39.433014354066984,88.01909307875896,275,419
11673,US,Pinot Noir,2012,3,52.21608040201005,91.44110275689223,390,798
11674,US,Pinot Noir,2012,4,66.49640287769785,94.41007194244604,83,139
11675,US,Pinot Noir,2013,0,23.0,81.9,9,10
11676,US,Pinot Noir,2013,1,29.53216374269006,85.08720930232558,146,172
11677,US,Pinot Noir,2013,2,36.31619537275064,88.02557544757033,258,391
11678,US,Pinot Noir,2013,3,49.87407407407407,91.46251319957761,407,947
11679,US,Pinot Noir,2013,4,64.7125748502994,94.38323353293413,89,167
11680,US,Pinot Noir,2013,5,72.0,98.0,1,2
11681,US,Pinot Noir,2014,0,18.8,81.8,5,5
11682,US,Pinot Noir,2014,1,27.152,85.25984251968504,107,127
11683,US,Pinot Noir,2014,2,37.041666666666664,88.03881278538813,298,438
11684,US,Pinot Noir,2014,3,51.81741867785939,91.53403141361257,403,955
11685,US,Pinot Noir,2014,4,63.800925925925924,94.3425925925926,118,216
11686,US,Pinot Noir,2014,5,115.0,98.0,2,2
11687,US,Pinot Noir,2015,0,14.0,81.5,2,2
11688,US,Pinot Noir,2015,1,25.816326530612244,85.5,41,50
11689,US,Pinot Noir,2015,2,30.5609756097561,87.90853658536585,108,164
11690,US,Pinot Noir,2015,3,47.12972972972973,91.4,181,370
11691,US,Pinot Noir,2015,4,56.42028985507246,94.3623188405797,41,69
11692,US,Pinot Noir-Syrah,2013,2,24.0,88.0,1,1
11693,US,Pinot Noir-Syrah,2013,3,80.0,93.0,1,1
11694,US,Pinot-Chardonnay,2011,2,40.0,89.0,1,1
11695,US,Pinot-Chardonnay,2015,3,28.0,90.0,1,2
11696,US,Pinotage,2005,1,32.0,83.0,1,1
11697,US,Pinotage,2007,2,40.0,88.0,1,1
11698,US,Pinotage,2007,3,35.0,90.0,1,2
11699,US,Pinotage,2009,2,45.0,87.0,1,1
11700,US,Pinotage,2010,2,25.0,88.0,1,1
11701,US,Pinotage,2011,2,30.0,88.0,1,1
11702,US,Pinotage,2013,2,23.0,87.5,2,2
11703,US,Pinotage,2014,2,22.5,88.0,2,2
11704,US,Piquepoul Blanc,2015,2,13.0,88.0,1,1
11705,US,Port,2004,1,35.0,84.0,1,1
11706,US,Port,2004,2,28.5,87.0,2,2
11707,US,Port,2005,1,53.0,85.0,2,2
11708,US,Port,2005,2,52.0,88.0,1,1
11709,US,Port,2006,1,43.0,84.4,5,5
11710,US,Port,2006,2,32.0,88.0,1,1
11711,US,Port,2006,3,45.0,93.0,2,2
11712,US,Port,2006,4,54.5,94.5,2,2
11713,US,Port,2007,1,48.5,84.5,2,2
11714,US,Port,2007,2,30.0,87.0,1,1
11715,US,Port,2007,3,48.0,91.0,1,1
11716,US,Port,2008,1,35.333333333333336,84.66666666666667,3,3
11717,US,Port,2008,2,30.0,88.0,1,1
11718,US,Port,2008,3,40.0,90.0,1,1
11719,US,Port,2009,1,25.0,85.0,1,1
11720,US,Port,2009,2,55.0,87.0,1,1
11721,US,Port,2009,3,28.0,92.5,2,2
11722,US,Port,2009,4,20.0,94.0,1,1
11723,US,Port,2010,2,56.666666666666664,87.66666666666667,2,3
11724,US,Port,2010,3,40.0,91.0,1,1
11725,US,Port,2012,2,33.0,88.0,1,1
11726,US,Port,2013,3,36.0,90.0,1,1
11727,US,Port,2014,1,12.0,86.0,1,2
11728,US,Primitivo,2004,3,31.0,90.0,1,1
11729,US,Primitivo,2005,0,20.0,82.0,1,1
11730,US,Primitivo,2005,2,30.0,88.0,1,1
11731,US,Primitivo,2006,0,23.0,82.0,2,2
11732,US,Primitivo,2006,1,31.0,84.66666666666667,3,3
11733,US,Primitivo,2007,1,30.0,83.0,1,1
11734,US,Primitivo,2007,2,25.0,88.0,1,1
11735,US,Primitivo,2008,0,18.0,81.0,1,1
11736,US,Primitivo,2008,2,24.0,88.0,2,2
11737,US,Primitivo,2009,1,24.8,84.2,5,5
11738,US,Primitivo,2009,2,28.333333333333332,87.16666666666667,5,6
11739,US,Primitivo,2009,3,24.0,90.0,1,1
11740,US,Primitivo,2010,1,26.5,84.75,8,8
11741,US,Primitivo,2010,2,24.0,88.0,2,2
11742,US,Primitivo,2010,3,18.0,90.0,1,1
11743,US,Primitivo,2011,0,28.0,82.0,3,3
11744,US,Primitivo,2011,1,36.0,85.2,4,5
11745,US,Primitivo,2011,2,22.25,88.75,4,4
11746,US,Primitivo,2011,3,28.75,90.375,6,8
11747,US,Primitivo,2012,1,33.6,85.16666666666667,6,6
11748,US,Primitivo,2012,2,23.88888888888889,87.55555555555556,8,9
11749,US,Primitivo,2012,3,29.666666666666668,91.33333333333333,6,6
11750,US,Primitivo,2013,1,27.0,85.0,4,4
11751,US,Primitivo,2013,2,28.833333333333332,88.66666666666667,5,6
11752,US,Primitivo,2013,3,31.571428571428573,91.28571428571429,7,7
11753,US,Primitivo,2014,1,39.0,86.0,2,2
11754,US,Primitivo,2014,2,37.333333333333336,88.33333333333333,3,3
11755,US,Primitivo,2014,3,18.0,91.5,2,2
11756,US,Primitivo,2015,3,31.0,90.5,2,2
11757,US,Prosecco,2009,0,28.0,82.0,1,1
11758,US,Red Blend,2004,0,30.0,80.0,1,2
11759,US,Red Blend,2004,1,33.3,84.2,10,10
11760,US,Red Blend,2004,2,31.615384615384617,88.3076923076923,12,13
11761,US,Red Blend,2004,3,50.833333333333336,91.0,11,12
11762,US,Red Blend,2005,0,28.875,81.125,8,8
11763,US,Red Blend,2005,1,28.129032258064516,84.625,32,32
11764,US,Red Blend,2005,2,34.853658536585364,88.02439024390245,36,41
11765,US,Red Blend,2005,3,43.666666666666664,91.07142857142857,36,42
11766,US,Red Blend,2005,4,118.75,95.5,4,4
11767,US,Red Blend,2006,0,29.25,82.0,4,4
11768,US,Red Blend,2006,1,26.318181818181817,84.4090909090909,40,44
11769,US,Red Blend,2006,2,26.704545454545453,87.71111111111111,39,45
11770,US,Red Blend,2006,3,37.575,90.85365853658537,31,41
11771,US,Red Blend,2006,4,132.5,94.0,4,4
11772,US,Red Blend,2007,0,23.4375,81.5625,16,16
11773,US,Red Blend,2007,1,24.934426229508198,84.72131147540983,55,61
11774,US,Red Blend,2007,2,36.2962962962963,87.69090909090909,47,55
11775,US,Red Blend,2007,3,44.25581395348837,91.36363636363636,40,44
11776,US,Red Blend,2007,4,52.0,94.88888888888889,5,9
11777,US,Red Blend,2008,0,34.714285714285715,81.14285714285714,7,7
11778,US,Red Blend,2008,1,29.52542372881356,84.77966101694915,56,59
11779,US,Red Blend,2008,2,31.508474576271187,87.76271186440678,55,59
11780,US,Red Blend,2008,3,45.83783783783784,91.13513513513513,33,37
11781,US,Red Blend,2008,4,62.5,94.66666666666667,4,6
11782,US,Red Blend,2008,5,290.0,99.0,1,1
11783,US,Red Blend,2009,0,25.833333333333332,81.41666666666667,12,12
11784,US,Red Blend,2009,1,25.935897435897434,84.8974358974359,72,78
11785,US,Red Blend,2009,2,34.51219512195122,87.71951219512195,71,82
11786,US,Red Blend,2009,3,41.12244897959184,90.93877551020408,46,49
11787,US,Red Blend,2009,4,78.9,94.3,9,10
11788,US,Red Blend,2010,0,22.76923076923077,81.6923076923077,13,13
11789,US,Red Blend,2010,1,27.285714285714285,84.9375,99,112
11790,US,Red Blend,2010,2,34.015625,87.86821705426357,107,129
11791,US,Red Blend,2010,3,46.29824561403509,91.10526315789474,49,57
11792,US,Red Blend,2010,4,135.0,94.0,1,1
11793,US,Red Blend,2011,0,19.142857142857142,81.5,14,14
11794,US,Red Blend,2011,1,27.741176470588236,85.01176470588236,74,85
11795,US,Red Blend,2011,2,30.962264150943398,87.95412844036697,91,109
11796,US,Red Blend,2011,3,44.1125,91.0625,59,80
11797,US,Red Blend,2011,4,90.0,94.5,2,2
11798,US,Red Blend,2012,0,24.142857142857142,81.78571428571429,14,14
11799,US,Red Blend,2012,1,25.211111111111112,85.1,77,90
11800,US,Red Blend,2012,2,31.791411042944784,88.01796407185628,139,167
11801,US,Red Blend,2012,3,45.24418604651163,90.98837209302326,132,172
11802,US,Red Blend,2012,4,86.25,94.25,4,4
11803,US,Red Blend,2013,1,24.73134328358209,84.98507462686567,63,67
11804,US,Red Blend,2013,2,28.81290322580645,87.94904458598727,125,157
11805,US,Red Blend,2013,3,44.62352941176471,90.93567251461988,118,171
11806,US,Red Blend,2013,4,93.66666666666667,94.22222222222223,8,9
11807,US,Red Blend,2014,1,23.385964912280702,85.20338983050847,51,59
11808,US,Red Blend,2014,2,25.470588235294116,87.8768115942029,111,138
11809,US,Red Blend,2014,3,41.58181818181818,91.10810810810811,96,111
11810,US,Red Blend,2014,4,92.0,94.0,4,4
11811,US,Red Blend,2015,1,15.842105263157896,85.26315789473684,16,19
11812,US,Red Blend,2015,2,22.354166666666668,87.85416666666667,42,48
11813,US,Red Blend,2015,3,27.956521739130434,90.95652173913044,20,23
11814,US,Red Blend,2015,4,58.666666666666664,94.66666666666667,2,3
11815,US,Refosco,2012,2,28.0,89.0,1,1
11816,US,Rhône-style Red Blend,2004,0,20.5,81.0,2,2
11817,US,Rhône-style Red Blend,2004,1,34.0,85.0,3,3
11818,US,Rhône-style Red Blend,2004,3,18.0,93.0,1,1
11819,US,Rhône-style Red Blend,2005,0,28.0,81.0,2,2
11820,US,Rhône-style Red Blend,2005,1,28.4,84.4,5,5
11821,US,Rhône-style Red Blend,2005,2,30.8,88.0,5,5
11822,US,Rhône-style Red Blend,2005,3,18.0,91.0,1,1
11823,US,Rhône-style Red Blend,2005,4,55.0,94.5,1,2
11824,US,Rhône-style Red Blend,2006,0,20.0,80.0,1,1
11825,US,Rhône-style Red Blend,2006,1,31.6,84.5,9,10
11826,US,Rhône-style Red Blend,2006,2,34.0,87.25,3,4
11827,US,Rhône-style Red Blend,2006,3,35.0,92.0,1,1
11828,US,Rhône-style Red Blend,2007,0,24.0,82.0,1,1
11829,US,Rhône-style Red Blend,2007,1,23.2,84.2,5,5
11830,US,Rhône-style Red Blend,2007,2,35.0,87.875,7,8
11831,US,Rhône-style Red Blend,2007,3,38.166666666666664,90.83333333333333,6,6
11832,US,Rhône-style Red Blend,2007,4,65.5,94.0,2,2
11833,US,Rhône-style Red Blend,2008,0,32.0,82.0,1,1
11834,US,Rhône-style Red Blend,2008,1,28.0,84.75,12,12
11835,US,Rhône-style Red Blend,2008,2,28.5,87.8125,13,16
11836,US,Rhône-style Red Blend,2008,3,39.81818181818182,91.18181818181819,11,11
11837,US,Rhône-style Red Blend,2008,4,35.0,94.0,1,1
11838,US,Rhône-style Red Blend,2009,1,25.214285714285715,85.28571428571429,12,14
11839,US,Rhône-style Red Blend,2009,2,33.6,87.73333333333333,14,15
11840,US,Rhône-style Red Blend,2009,3,44.23529411764706,91.82352941176471,14,17
11841,US,Rhône-style Red Blend,2009,4,48.0,94.16666666666667,5,6
11842,US,Rhône-style Red Blend,2010,0,32.666666666666664,81.66666666666667,3,3
11843,US,Rhône-style Red Blend,2010,1,29.363636363636363,85.31818181818181,20,22
11844,US,Rhône-style Red Blend,2010,2,36.125,87.875,14,16
11845,US,Rhône-style Red Blend,2010,3,45.76,91.0,23,25
11846,US,Rhône-style Red Blend,2010,4,47.5,95.0,2,2
11847,US,Rhône-style Red Blend,2011,1,31.285714285714285,85.85714285714286,7,7
11848,US,Rhône-style Red Blend,2011,2,33.72727272727273,88.18181818181819,19,22
11849,US,Rhône-style Red Blend,2011,3,41.111111111111114,91.25925925925925,23,27
11850,US,Rhône-style Red Blend,2011,4,34.5,94.0,4,4
11851,US,Rhône-style Red Blend,2012,0,15.0,82.0,1,1
11852,US,Rhône-style Red Blend,2012,1,23.615384615384617,85.3076923076923,11,13
11853,US,Rhône-style Red Blend,2012,2,32.206896551724135,88.06896551724138,24,29
11854,US,Rhône-style Red Blend,2012,3,40.52857142857143,91.26388888888889,60,72
11855,US,Rhône-style Red Blend,2012,4,42.5,94.0,2,2
11856,US,Rhône-style Red Blend,2013,1,31.714285714285715,85.42857142857143,6,7
11857,US,Rhône-style Red Blend,2013,2,33.10526315789474,88.10526315789474,30,38
11858,US,Rhône-style Red Blend,2013,3,42.662921348314605,91.33707865168539,68,89
11859,US,Rhône-style Red Blend,2013,4,63.45454545454545,94.27272727272727,7,11
11860,US,Rhône-style Red Blend,2014,1,23.0,86.0,4,5
11861,US,Rhône-style Red Blend,2014,2,34.0,88.33333333333333,24,27
11862,US,Rhône-style Red Blend,2014,3,40.285714285714285,91.34285714285714,57,70
11863,US,Rhône-style Red Blend,2014,4,61.0,94.0,5,5
11864,US,Rhône-style Red Blend,2015,1,24.0,85.33333333333333,3,3
11865,US,Rhône-style Red Blend,2015,2,25.375,88.25,6,8
11866,US,Rhône-style Red Blend,2015,3,40.266666666666666,91.73333333333333,11,15
11867,US,Rhône-style Red Blend,2015,4,42.0,94.0,1,1
11868,US,Rhône-style White Blend,2005,1,36.0,85.5,2,2
11869,US,Rhône-style White Blend,2006,1,28.0,84.75,4,4
11870,US,Rhône-style White Blend,2006,2,26.0,88.0,2,2
11871,US,Rhône-style White Blend,2006,3,24.0,90.0,1,1
11872,US,Rhône-style White Blend,2006,4,25.0,94.0,1,1
11873,US,Rhône-style White Blend,2007,1,28.0,84.0,1,1
11874,US,Rhône-style White Blend,2007,2,24.666666666666668,87.33333333333333,3,3
11875,US,Rhône-style White Blend,2007,3,33.0,92.0,1,1
11876,US,Rhône-style White Blend,2008,1,26.0,84.5,2,2
